title,description,island,venue,date,end_date,price,category,source_url,image_url,status,id,created_by,created_at,updated_at
The Legendary Wailers ft. Junior Marvin,"$20 Minimum Per PersonFull Bar & Dinner MenuNO REFUNDS OR EXCHANGES.All seating is first come, first served. Bar Area seating is limited and first come first served. When all available seats are occupied, the remaining bar area is standing room only.Table Seating is all ages, Bar Area is 21+. Bar Area tickets for patrons under 21 will not be honored. Group Reservations:Groups larger than 10 must purchase a group package at club@bluenotela.com, or by calling (310) 855-3750Groups larger than 8 without a group package will be subject to group surcharges added to your bill. Tickets for Blue Note Los Angeles shows are only available for purchase on Ticketweb. We are not affiliated with any third-party sellers. Tickets purchased on third-party sites will not be honored. The credit card used for original purchase of tickets will be required at the door upon entry.",Antigua,Blue Note Los Angeles,2026-04-20 02:00:00.000000,,,Music,https://www.ticketweb.com/event/the-legendary-wailers-ft-junior-blue-note-los-angeles-tickets/14179834,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,83,,2026-04-12 19:48:33.776822,2026-04-12 19:48:33.777060
Reggae Sunday: Errol Bonnick and the Lionz,"Important Information Regarding Ticket Types:Reserved Table Seating:What You Get: Reserved Table Seating includes seats at a table.Arrival Time: We recommend arriving 2 hours before showtime.Dinner & Drinks: Available for purchase in the club throughout the evening.General Admission:What You Get: General Admission grants entry to the show but does not guarantee a table or a seat.VIP Booth: The VIP Booth offers the best seats in the house for up to 6, one flat-fee What You Get: Booth seating up to 6 people, right in front of stage. Arrival Time: We recommend arriving 2 hours before showtime. Dinner & Drinks: Available for purchase in the club throughout the evening.",Antigua,Ivan'z House at Mozambique,2026-04-20 03:00:00.000000,,,Music,https://www.ticketweb.com/event/reggae-sunday-errol-bonnick-and-ivanz-house-at-mozambique-tickets/14791633,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_RETINA_PORTRAIT_16_9.jpg,published,84,,2026-04-12 19:48:33.791128,2026-04-12 19:48:33.791272
The Legendary Wailers ft. Junior Marvin,"$20 Minimum Per PersonFull Bar & Dinner MenuNO REFUNDS OR EXCHANGES.All seating is first come, first served. Bar Area seating is limited and first come first served. When all available seats are occupied, the remaining bar area is standing room only.Table Seating is all ages, Bar Area is 21+. Bar Area tickets for patrons under 21 will not be honored. Group Reservations:Groups larger than 10 must purchase a group package at club@bluenotela.com, or by calling (310) 855-3750Groups larger than 8 without a group package will be subject to group surcharges added to your bill. Tickets for Blue Note Los Angeles shows are only available for purchase on Ticketweb. We are not affiliated with any third-party sellers. Tickets purchased on third-party sites will not be honored. The credit card used for original purchase of tickets will be required at the door upon entry.",Antigua,Blue Note Los Angeles,2026-04-20 04:30:00.000000,,,Music,https://www.ticketweb.com/event/the-legendary-wailers-ft-junior-blue-note-los-angeles-tickets/14179844,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,85,,2026-04-12 19:48:33.804763,2026-04-12 19:48:33.804989
The Wailers 50 Years of Positive Vibrations,"The Wailers, Bob Marleys former Band, return to Canada to celebrate 50 years of Rastaman Vibration, marking a defining moment in reggae history and honoring one of Bob Marley most influential albums. The 50 Years of Positive Vibrations tour highlights select cuts from Rastaman Vibration alongside timeless classics that continue to unite audiences across generations.Released in 1976, Rastaman Vibration carried reggaes message of resistance, spirituality, and hope onto the global stage, with songs like Positive Vibration, Roots, Rock, Reggae, and War remaining as relevant today as ever. Under the leadership of Aston Barrett Jr., son of legendary bassist Aston Familyman Barrett, The Wailers continue to honor their roots while carrying the music forward with purpose and authenticity.Audiences can expect a soul-stirring setlist weaving together the revolutionary spirit of Rastaman Vibration, classic anthems, and select modern highlights delivered with the same authenticity, musicianship, an",Trinidad,Pyramid Cabaret,2026-04-21 01:00:00.000000,,,Music,https://www.ticketweb.ca/event/the-wailers-50-years-of-pyramid-cabaret-tickets/14122174,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,86,,2026-04-12 19:48:33.817994,2026-04-12 19:48:33.818211
Adrian Xavier & Ska Island w/ The Highlife Band & DJ Rootsonic,"This event is 21 and over. Any ticket holder unable to present valid identification indicating that they are at least 21 years of age will not be admitted to this event, and will not be eligible for a refund. This ticket is for admission to a live music venue. It provides the holder to observe a musical performance and nothing else. Other goods and services may be purchased once inside the venue. Please note, seating is limited and is available on a first come, first served basis.",Trinidad,Tractor,2026-04-21 03:00:00.000000,,,Music,https://www.ticketweb.com/event/adrian-xavier-ska-island-tractor-tickets/14182494,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,87,,2026-04-12 19:48:33.832135,2026-04-12 19:48:33.832275
Mood,"21+ w/Valid I.D. NO I.D.=NO ADMISSIONThe Middle East presents: Mood, Every Tuesday at the Corner - 21+, NO COVER, 9:30 pm doors NO VAPING OR SMOKING IN THE BUILDING​*** DINE and SKIP the Line ***",Dominica,Middle East - Corner/Bakery,2026-04-22 01:30:00.000000,,,Music,https://www.ticketweb.com/event/mood-middle-east-cornerbakery-tickets/14031384,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,88,,2026-04-12 19:48:33.847143,2026-04-12 19:48:33.847299
Stephen Marley with Protoje,This is an all ages event. Doors open at 7PM,Antigua,House of Blues Houston,2026-04-23 00:00:00.000000,,,Music,https://www.ticketmaster.com/stephen-marley-with-protoje-houston-texas-04-22-2026/event/3A0063788CA757B3,https://s1.ticketm.net/dam/a/2ce/ab980ff2-f9d1-459c-bd10-83205f5672ce_ARTIST_PAGE_3_2.jpg,published,89,,2026-04-12 19:48:33.861214,2026-04-12 19:48:33.861352
A Reggae 420 Celebration Featuring Ras Prophet and Truth + Rites,"Doors 7P | Show 8P$15 | 21+Drawing from over six decades of Jamaican music, Ras Prophets repertoire include pre-Reggae Rock Steady and Ska, Roots, Lovers Rock, Songs for the Revolution, Tribute to the King Bob Marley, Tribute to Beres Hammond, the Classics, and Modern Popular Hits.",Trinidad,Club Cafe,2026-04-23 00:00:00.000000,,,Music,https://www.ticketweb.com/event/a-reggae-420-celebration-featuring-club-cafe-tickets/14776623,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,90,,2026-04-12 19:48:33.875502,2026-04-12 19:48:33.875694
SATSANG - THE STORY OF YOU 10 YEAR ANNIVERSARY TOUR,"Lucky Man Concerts PresentsSATSANG - THE STORY OF YOU 10 YEAR ANNIVERSARY TOURwith special guestJOEY HARKUMWednesday, April 22nd 2026Doors at 7:00 / Show at 8:0016+General Admission Ticket: $30- 35 + feesBleachers (21+ only) Ticket: $40 - 45 + fees",Cayman_Islands,Crescent Ballroom,2026-04-23 03:00:00.000000,,,Music,https://www.ticketweb.com/event/satsang-the-story-crescent-ballroom-tickets/14695373,https://s1.ticketm.net/dam/c/48b/2352e3b5-8496-496b-97a3-e605177e848b_105851_CUSTOM.jpg,published,91,,2026-04-12 19:48:33.889902,2026-04-12 19:48:33.890066
Mike Love with Dub FX,"THERE IS A DELIVERY DELAY IN PLACE FOR THIS SHOW. Tickets will be delivered to your inbox 48 hours in advance of the show. Ticket Price: $30 advanced standing / $32 day of show standingNote: Tickets available at box office. Convenience service charges apply for online purchases. TABLE RESERVATION: vip@musicboxsd.com / (619) 836-1847PARKING: Street parking and paid lot parking available.FOLLOW US: X | Instagram | facebookMusic Box Box Office: (619) 795-1337 | Boxoffice@musicboxsd.com | FAQBOX OFFICE HOURS Monday - Friday 11:00am - 5:00pm, as well as during show performancesNot on the e-mail list for announcements? CLICK HERE to become a Music Box Insider and you will never miss a chance to grab tickets before they go on sale to the general public again!MUSIC BOX IS STANDING ROOM ONLY UNLESS OTHERWISE NOTED.NO REFUNDS OR EXCHANGES ON TICKETS ONCE PURCHASED.ALL TIMES AND SUPPORTING ACTS ARE SUBJECT TO CHANGE.",Antigua,Music Box,2026-04-23 03:30:00.000000,,,Music,https://www.ticketweb.com/event/mike-love-with-dub-fx-music-box-tickets/14174904,https://s1.ticketm.net/dam/a/fe8/9e9d411a-ec2b-4d78-ba93-975f0ded0fe8_762331_RETINA_PORTRAIT_16_9.jpg,published,92,,2026-04-12 19:48:33.905067,2026-04-12 19:48:33.905313
GRATEFUL DUB: a Reggae-Infused Tribute to the Grateful Dead - Grateful Roots 2026 Tour Support: Roots of Creation,"Get ready for an epic night with GRATEFUL DUB re a Deadhead or just love chill sounds, this tribute will have you dancing and feeling the love all night long. Dont miss out on the fun come vibe with us!Presented by Visions FCU",Other,Middle Ages Music Hall,2026-04-24 00:00:00.000000,,,Music,https://www.ticketweb.com/event/grateful-dub-a-reggae-infused-middle-ages-music-hall-tickets/14106374,https://s1.ticketm.net/dam/a/159/4e744063-577a-46b3-835b-9a527b01b159_279241_ARTIST_PAGE_3_2.jpg,published,93,,2026-04-12 19:48:33.918290,2026-04-12 19:48:33.918475
Fortunate Youth - Day 1,"From backyard BBQs in Southern California beach towns to its rise as one of the most popular reggae rock bands in the country, Fortunate Youth remains devoted to its roots and a simple mission: Spread peace, love, and unity with music. Its a mantra of sorts for the multi-faceted sextet from Hermosa Beach, driving a relentless thirst for live performances and an ever-evolving cache of original material dotted with influences of blues, ska, rock, world, soul, and punk.Dedicated to performing live, the ensemble has logged countless miles across the globe, with F.Y. supporting brethren such as Slightly Stoopid, Stick Figure, and SOJA.",Trinidad,Garden Amphitheatre,2026-04-24 00:30:00.000000,,,Music,https://www.ticketweb.com/event/fortunate-youth-day-garden-amphitheatre-tickets/14094144,https://s1.ticketm.net/dam/a/279/b33ba291-e576-498b-9c41-4002ca94d279_1487541_RETINA_PORTRAIT_3_2.jpg,published,94,,2026-04-12 19:48:33.931962,2026-04-12 19:48:33.932104
Fortunate Youth - 2 Day Pass,"From backyard BBQs in Southern California beach towns to its rise as one of the most popular reggae rock bands in the country, Fortunate Youth remains devoted to its roots and a simple mission: Spread peace, love, and unity with music. Its a mantra of sorts for the multi-faceted sextet from Hermosa Beach, driving a relentless thirst for live performances and an ever-evolving cache of original material dotted with influences of blues, ska, rock, world, soul, and punk.Dedicated to performing live, the ensemble has logged countless miles across the globe, with F.Y. supporting brethren such as Slightly Stoopid, Stick Figure, and SOJA.",Trinidad,Garden Amphitheatre,2026-04-24 00:30:00.000000,,,Music,https://www.ticketweb.com/event/fortunate-youth-2-garden-amphitheatre-tickets/14752143,https://s1.ticketm.net/dam/a/279/b33ba291-e576-498b-9c41-4002ca94d279_1487541_RETINA_PORTRAIT_3_2.jpg,published,95,,2026-04-12 19:48:33.946377,2026-04-12 19:48:33.946525
Landon McNamara,"Landon McNamara can feel it. Big things are coming. The singer-songwriter and guitarist from Hawaiis North Shore is on the cusp of a major swell- familiar waters for this accomplished surfer- but this wave is one of song and soul.McNamaras newest drop, the laid back yet deeply spiritual If You Only Knew, renews the artist with strains of acoustic reggae and Hawaiian soul, underpinning a thoughtful recitation on the value of life, and ultimately, the power of love. The only promised thing to us all is death. And at the end of our life, when youre taking that last breath, would you be satisfied with how you spent your time? asks McNamara. I wanna motivate people to realize life isnt about money, or shiny things, or social status. Its about experiences; creating beautiful memories; family; friends; finding out who you truly are and living that existence to the fullest. Above all, its about love. Well its inevitable that one day we all gotta go drift away, but if you had to die tomorrow wh",Trinidad,SLO Brew Rock,2026-04-24 02:00:00.000000,,,Music,https://www.ticketweb.com/event/landon-mcnamara-slo-brew-rock-tickets/14080554,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,96,,2026-04-12 19:48:33.960929,2026-04-12 19:48:33.961176
"Punky Reggae Live - Farben Lehre, The Analogs, Pull The Wire, Stacja B",,Cayman_Islands,Centrum Kultury Wiatrak,2026-04-24 16:00:00.000000,,,Music,https://www.ticketmaster.pl/event/punky-reggae-live-farben-lehre-the-analogs-pull-the-wire-stacja-b-tickets/2080884198?language=en-us,https://s1.ticketm.net/dam/a/325/fa86f365-a039-4e9c-b723-72b35dddc325_TABLET_LANDSCAPE_16_9.jpg,published,97,,2026-04-12 19:48:33.975469,2026-04-12 19:48:33.975614
Fortunate Youth - Day 2,"From backyard BBQs in Southern California beach towns to its rise as one of the most popular reggae rock bands in the country, Fortunate Youth remains devoted to its roots and a simple mission: Spread peace, love, and unity with music. Its a mantra of sorts for the multi-faceted sextet from Hermosa Beach, driving a relentless thirst for live performances and an ever-evolving cache of original material dotted with influences of blues, ska, rock, world, soul, and punk.Dedicated to performing live, the ensemble has logged countless miles across the globe, with F.Y. supporting brethren such as Slightly Stoopid, Stick Figure, and SOJA.",Trinidad,Garden Amphitheatre,2026-04-25 00:00:00.000000,,,Music,https://www.ticketweb.com/event/fortunate-youth-day-garden-amphitheatre-tickets/14090834,https://s1.ticketm.net/dam/a/279/b33ba291-e576-498b-9c41-4002ca94d279_1487541_RETINA_PORTRAIT_3_2.jpg,published,98,,2026-04-12 19:48:33.988476,2026-04-12 19:48:33.988732
ROOT SHOCK,"This event is 18 and over. Any ticket holder unable to present valid identification indicating that they are at least 18 years of age will not be admitted to this event, and will not be eligible for a refund.",Other,Funk 'n Waffles,2026-04-25 00:00:00.000000,,,Music,https://www.ticketweb.com/event/root-shock-funk-n-waffles-tickets/14187584,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,99,,2026-04-12 19:48:34.001789,2026-04-12 19:48:34.001991
"KBong & Johnny Cosmic with Dubbest, Alific","Rain Or Shine, Standing Room Only For Vip and Cabana Sales Contact vip@fitsocialsd.com",Barbados,Beach House,2026-04-25 01:00:00.000000,,,Music,https://www.ticketweb.com/event/kbong-johnny-cosmic-with-beach-house-tickets/14056404,https://s1.ticketm.net/dam/a/bc1/94951544-daac-4049-a4ce-110eec548bc1_CUSTOM.jpg,published,100,,2026-04-12 19:48:34.016711,2026-04-12 19:48:34.016865
DEXTA DAPS LIVE! Champagne Tour,All ages welcome. Doors at 7:00 PM. Show at 9:00 PM. Main floor is general admission standing. Balcony is reserved seating. GA floor has a pit area with limited capacity. GA ticketholders who arrive after the pit is full will be directed to other open areas on the floor.,Antigua,Buckhead Theatre,2026-04-25 01:00:00.000000,,,Music,https://www.ticketmaster.com/dexta-daps-live-champagne-tour-atlanta-georgia-04-24-2026/event/0E00644D96A9856B,https://s1.ticketm.net/dam/a/6f9/fe8d4242-723d-4eaa-aed2-ba1ddeb4d6f9_1798801_TABLET_LANDSCAPE_16_9.jpg,published,101,,2026-04-12 19:48:34.031929,2026-04-12 19:48:34.032070
"FINAŁ Punky Reggae Live - Farben Lehre, The Analogs, Pull The Wire ...",,Cayman_Islands,Klub Studio,2026-04-25 15:00:00.000000,,,Music,https://www.ticketmaster.pl/event/final-punky-reggae-live-farben-lehre-the-analogs-pull-the-wire--tickets/627952218?language=en-us,https://s1.ticketm.net/dam/a/325/fa86f365-a039-4e9c-b723-72b35dddc325_TABLET_LANDSCAPE_16_9.jpg,published,102,,2026-04-12 19:48:34.045896,2026-04-12 19:48:34.046076
DJ Nights: Caribbean One Love Party with Saxon Sound DJs,,Barbados,"Boisdale, Canary Wharf",2026-04-25 18:00:00.000000,,,Music,https://www.universe.com/events/dj-nights-caribbean-one-love-party-with-saxon-sound-djs-tickets-QYNXH4?ref=ticketmaster,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,103,,2026-04-12 19:48:34.061013,2026-04-12 19:48:34.061135
THE DUALERS,,Other,hmv Empire,2026-04-25 18:00:00.000000,,,Music,https://www.universe.com/events/the-dualers-tickets-YKZMQ1?ref=ticketmaster,https://images.universe.com/610b52e3-36c7-4e48-aa62-91bb01c16da5/-/format/jpeg/-/scale_crop/1024x576/center/-/progressive/yes/-/inline/yes/,published,104,,2026-04-12 19:48:34.075881,2026-04-12 19:48:34.076081
THE MARLEY EXPERIENCE,,Other,Roadmender,2026-04-25 18:30:00.000000,,,Music,https://www.universe.com/events/the-marley-experience-tickets-6Q0JSH?ref=ticketmaster,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_TABLET_LANDSCAPE_LARGE_16_9.jpg,published,105,,2026-04-12 19:48:34.091893,2026-04-12 19:48:34.092042
Queen of Reggae ETANA,,Trinidad,de Doelen,2026-04-25 18:30:00.000000,,,Music,https://www.ticketmaster.nl/event/queen-of-reggae-etana-tickets/512589462?language=en-us,https://s1.ticketm.net/dam/a/c5a/947517e0-00c7-48be-92bf-44d41d4c4c5a_RETINA_PORTRAIT_3_2.jpg,published,106,,2026-04-12 19:48:34.106982,2026-04-12 19:48:34.107151
"KBong, Johnny Cosmic, Dubbest, Alific",,Barbados,Garden Amphitheatre,2026-04-25 23:00:00.000000,,,Music,https://www.ticketweb.com/event/-kbong-johnny-cosmic-dubbest-garden-amphitheatre-tickets/14099224,https://s1.ticketm.net/dam/a/bc1/94951544-daac-4049-a4ce-110eec548bc1_CUSTOM.jpg,published,107,,2026-04-12 19:48:34.121550,2026-04-12 19:48:34.121841
Dexta Daps: 18+,"The Underground Is A General Admission Standing Room Only Venue Unless Otherwise Noted. Ages 18+ Welcome Doors: 8:00pm Show: 9:00pm Ticket prices will increase the day of the show. All dates, acts, and ticket prices subject to change without notice. All tickets are subject to applicable service fees via all points of purchase.",Trinidad,The Underground,2026-04-26 01:00:00.000000,,,Music,https://www.ticketmaster.com/dexta-daps-18-charlotte-north-carolina-04-25-2026/event/2D0064599C03F8DF,https://s1.ticketm.net/dam/a/6f9/fe8d4242-723d-4eaa-aed2-ba1ddeb4d6f9_1798801_TABLET_LANDSCAPE_16_9.jpg,published,108,,2026-04-12 19:48:34.135359,2026-04-12 19:48:34.135553
"Fortunate Youth, Earthstrong, Boostive","Rain Or Shine, Standing Room Only For Vip and Cabana Sales Contact vip@fitsocialsd.com",Other,Beach House,2026-04-26 01:00:00.000000,,,Music,https://www.ticketweb.com/event/fortunate-youth-earthstrong-boostive-beach-house-tickets/14080384,https://s1.ticketm.net/dam/a/279/b33ba291-e576-498b-9c41-4002ca94d279_1487541_TABLET_LANDSCAPE_16_9.jpg,published,109,,2026-04-12 19:48:34.149741,2026-04-12 19:48:34.150005
Reggaeton Rave,"**NOTE ON RSVPS**RSVPs do not guarantee entry, admittance is based on capacity on a first come first serve basis. Doors open at 10pm, early arrival suggested. Or, if you would like to guarantee admittance and arrive any time, you may purchase a General Admission Ticket.*Got a group? Inquire about our Bottle Service & VIP sections.KNOW BEFORE YOU GO: - All sales are final- Tickets will be emailed 3 days before your event. If you have not received your tickets 48 hours prior, please contact info@ticketweb.com- Please review our FAQ for dress code and additional detailsSTUBHUB/VIVID SEATS/THIRD-PARTY RESELLERSWe have NO association with StubHub, Vivid Seats or any third-party resellers. Tickets purchased from these sites will not be valid for entry. Any tickets purchased from a third party will not give the buyer access to the ticket & its benefits. Acceptable tickets for entry may be purchased through TicketWeb & TIXR. Your government-issued ID must match the name on the ticket.",Trinidad,The Church Nightclub,2026-04-26 04:00:00.000000,,,Music,https://www.ticketweb.com/event/reggaeton-rave-the-church-nightclub-tickets/14771573,https://s1.ticketm.net/dam/a/bf7/69698309-be3e-43a5-95ac-c161f19a7bf7_1499091_RETINA_PORTRAIT_3_2.jpg,published,110,,2026-04-12 19:48:34.164640,2026-04-12 19:48:34.164878
"BRUNCH: SKA, Calypso and Reggae Brunch - The fusion of 'Riddims and Blue'",,Other,Soul Mama,2026-04-26 11:00:00.000000,,,Music,https://www.universe.com/events/brunch-ska-calypso-and-reggae-brunch-the-fusion-of-riddims-and-blue-tickets-FQZ34N?ref=ticketmaster,"https://images.universe.com/e47ad35b-12f7-4e8e-a469-0f84faa46a13/-/resize/1200x/-/crop/536x536/211,77/-/format/jpeg/-/scale_crop/305x203/center/-/progressive/yes/-/inline/yes/",published,111,,2026-04-12 19:48:34.179254,2026-04-12 19:48:34.179415
"Reggaefest Featuring: UB40 Featuring Ali Campbell, and more",,Other,L'Auberge Casino Resort - Lake Charles,2026-04-26 18:00:00.000000,,,Music,https://www.ticketmaster.com/reggaefest-featuring-ub40-featuring-ali-campbell-lake-charles-louisiana-04-26-2026/event/1B006426D631B5FC,https://s1.ticketm.net/dam/a/574/ae508a7e-8f3c-4653-b38c-164bead3c574_RETINA_PORTRAIT_3_2.jpg,published,112,,2026-04-12 19:48:34.193719,2026-04-12 19:48:34.193865
Reggae Sunday: Massive McGregor,"Important Information Regarding Ticket Types:VIP Booth: The VIP Booth offers the best seats in the house for up to 6, one flat-fee What You Get: Booth seating up to 6 people, right in front of stage. Arrival Time: We recommend arriving 2 hours before showtime. Dinner & Drinks: Available for purchase in the club throughout the evening.Reserved Table Seating: What You Get: Reserved Table Seating includes seats at a table. Arrival Time: We recommend arriving 2 hours before showtime. Dinner & Drinks: Available for purchase in the club throughout the evening.General Admission: What You Get: General Admission grants entry to the show but does not guarantee a table or a seat.",Antigua,Ivan'z House at Mozambique,2026-04-27 03:00:00.000000,,,Music,https://www.ticketweb.com/event/reggae-sunday-massive-mcgregor-ivanz-house-at-mozambique-tickets/14792813,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_TABLET_LANDSCAPE_3_2.jpg,published,113,,2026-04-12 19:48:34.208064,2026-04-12 19:48:34.208230
Local Artist Series: Rdmtion,Rdmtion Is a collective of upbeat and dedicated musicians from Jamaica and New Hampshire. Bringing an authentic reggae experience through both modern and classic reggae hits (with a few surprises mixed in).,Jamaica,Jimmy's Jazz and Blues Club,2026-04-27 23:00:00.000000,,,Music,https://www.ticketmaster.com/local-artist-series-rdmtion-portsmouth-new-hampshire-04-27-2026/event/010064674D394D32,https://s1.ticketm.net/dam/e/e9b/80b9fca5-6320-42a3-9f97-bf887056fe9b_SOURCE,published,114,,2026-04-12 19:48:34.222938,2026-04-12 19:48:34.223168
f54 present Barrington Levy,,Other,The Cluny,2026-04-28 18:30:00.000000,,,Music,https://www.universe.com/events/f54-present-barrington-levy-tickets-XPVYTR?ref=ticketmaster,https://s1.ticketm.net/dam/a/45b/2e7bed0e-53e4-4d75-bc27-0badd558245b_TABLET_LANDSCAPE_3_2.jpg,published,115,,2026-04-12 19:48:34.236941,2026-04-12 19:48:34.237097
PROTOJE: Reggae Invasion (18+),"Age Policy: 18+ Valid ID required for entry into venue (Accepted forms of ID: State Issued ID or Driver's License, Military ID, Passport.)",Trinidad,Neighborhood Theatre Main Room,2026-04-29 00:00:00.000000,,,Music,https://www.ticketmaster.com/protoje-reggae-invasion-18-charlotte-north-carolina-04-28-2026/event/2D006434C5E5C44A,https://s1.ticketm.net/dam/e/774/6049299c-f8c3-47c7-8430-ea06fc0cc774_TABLET_LANDSCAPE_LARGE_16_9.jpg,published,116,,2026-04-12 19:48:34.250833,2026-04-12 19:48:34.250984
The Wailers,"The WailersTuesday, April 28, 2026Atomic Pavilion 21+ Unless accompanied by a parent or legal guardian. (Minors must be out by 11pm).This is a rain or shine event. All sales are final.In 2026, The Wailers celebrate 50 years of Rastaman Vibration, marking a defining moment in reggae history and honoring one of Bob Marley most influential albums. This special tour, 50 Years of Positive Vibrations, highlights select cuts from Rastaman Vibration alongside the timeless classics that continue to unite audiences across generations.",Other,Atomic Pavilion,2026-04-29 00:00:00.000000,,,Music,https://www.ticketweb.com/event/the-wailers-atomic-pavilion-tickets/14160054,https://i.ticketweb.com/i/00/12/87/94/94_Edp.jpg?v=15,published,117,,2026-04-12 19:48:34.265904,2026-04-12 19:48:34.266076
Mood,"21+ w/Valid I.D. NO I.D.=NO ADMISSIONThe Middle East presents: Mood, Every Tuesday at the Corner - 21+, NO COVER, 9:30 pm doors NO VAPING OR SMOKING IN THE BUILDING​*** DINE and SKIP the Line ***",Dominica,Middle East - Corner/Bakery,2026-04-29 01:30:00.000000,,,Music,https://www.ticketweb.com/event/mood-middle-east-cornerbakery-tickets/14031334,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,118,,2026-04-12 19:48:34.279885,2026-04-12 19:48:34.280029
Landon McNamara,"Landon McNamara Tuesday, Apr 28 2026 at Belly Up in Solana Beach, San Diego, CATHERE IS A DELIVERY DELAY IN PLACE FOR THIS SHOW. Tickets will be delivered to your inbox 48 hours in advance of the show start time. General Admission Ticket Price: $25 earlybird / $30 adv / $35 day ofReserved Loft Ticket Price: $53Note: Loft & GA tickets available at box office. Convenience service charges apply for online & phone purchases. Loft Seating Chart / Virtual Venue TourBox Office: 858-481-8140 | Boxoffice@bellyup.com | FAQNot on the e-mail list for venue presales? Sign up to be a Belly Up VIP and you will never miss a chance to grab tickets before they go on sale to the general public again!There are no refunds or exchanges on tickets once purchased.All times and supporting acts are subject to change.",Antigua,Belly Up,2026-04-29 03:00:00.000000,,,Music,https://www.ticketweb.com/event/landon-mcnamara-belly-up-tickets/14009894,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_EVENT_DETAIL_PAGE_16_9.jpg,published,119,,2026-04-12 19:48:34.294261,2026-04-12 19:48:34.294539
Hollie Cook - Restaurant,,Other,Jazz Cafe,2026-04-29 18:00:00.000000,,,Music,https://www.ticketweb.uk/event/hollie-cook-restaurant-jazz-cafe-tickets/14682653?REFERRAL_ID=tmfeed,https://s1.ticketm.net/dam/a/c3a/6430fd46-4a34-47fd-9483-acc497edfc3a_RETINA_PORTRAIT_16_9.jpg,published,120,,2026-04-12 19:48:34.308522,2026-04-12 19:48:34.308659
Hollie Cook,,Other,Jazz Cafe,2026-04-29 18:00:00.000000,,,Music,https://www.ticketweb.uk/event/hollie-cook-jazz-cafe-tickets/14682643?REFERRAL_ID=tmfeed,https://s1.ticketm.net/dam/a/c3a/6430fd46-4a34-47fd-9483-acc497edfc3a_RETINA_PORTRAIT_16_9.jpg,published,121,,2026-04-12 19:48:34.322574,2026-04-12 19:48:34.322774
Hollie Cook,,Other,Thekla,2026-04-30 17:30:00.000000,,,Music,https://www.ticketweb.uk/event/hollie-cook-thekla-tickets/14672673?REFERRAL_ID=tmfeed,https://s1.ticketm.net/dam/a/c3a/6430fd46-4a34-47fd-9483-acc497edfc3a_RETINA_PORTRAIT_16_9.jpg,published,122,,2026-04-12 19:48:34.336194,2026-04-12 19:48:34.336462
The Wailers,,Other,The Vogue,2026-04-30 23:30:00.000000,,,Music,https://www.thevogue.com/events/the-wailers-04-30-2026-indianapolis,https://s1.ticketm.net/dam/a/c01/dd22b1fe-4c7d-4470-bf7c-a9f2b6459c01_RETINA_PORTRAIT_16_9.jpg,published,123,,2026-04-12 19:48:34.349402,2026-04-12 19:48:34.349539
